721 1619213662 2494,200000 -1,000000 -101,000000 0,000000 0,000000
721 1619213663 2494,200000 -1,000000 -101,000000 0,000000 0,000000
721 1619213664 2494,200000 -1,000000 -101,000000 0,000000 0,000000
721 1619213665 2494,200000 -1,000000 -101,000000 0,000000 0,000000
721 1619213666 2494,200000 -1,000000 -101,000000 0,000000 0,000000
721 1619213667 3611,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213668 3611,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213669 3611,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213670 3611,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213671 3611,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213672 2495,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213673 2495,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213674 2495,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213675 2495,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213676 2495,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213677 4796,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213678 4796,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213679 4796,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213680 4796,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213681 4796,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213682 2495,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213683 2495,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213684 2495,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213685 2495,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213686 2495,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213687 61100,600000 -1,000000 -101,000000 0,000000 0,000000
721 1619213688 61100,600000 -1,000000 -101,000000 0,000000 0,000000
721 1619213689 61100,600000 -1,000000 -101,000000 0,000000 0,000000
721 1619213690 61100,600000 -1,000000 -101,000000 0,000000 0,000000
721 1619213691 61100,600000 -1,000000 -101,000000 0,000000 0,000000
721 1619213692 2493,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213693 2493,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213694 2493,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213695 2493,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213696 2493,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213697 4813,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213698 4813,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213699 4813,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213700 4813,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213701 4813,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213702 3849,200000 -1,000000 -101,000000 0,000000 0,000000
721 1619213703 3849,200000 -1,000000 -101,000000 0,000000 0,000000
721 1619213704 3849,200000 -1,000000 -101,000000 0,000000 0,000000
721 1619213705 3849,200000 -1,000000 -101,000000 0,000000 0,000000
721 1619213706 3849,200000 -1,000000 -101,000000 0,000000 0,000000
721 1619213707 4155,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213708 4155,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213709 4155,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213710 4155,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213711 4155,400000 -1,000000 -101,000000 0,000000 0,000000
721 1619213712 2495,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213713 2495,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213714 2495,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213715 2495,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213716 2495,000000 -1,000000 -101,000000 0,000000 0,000000
721 1619213717 116894,800000 -1,000000 -101,000000 0,000000 0,000000
721 1619213718 116894,800000 -1,000000 -101,000000 0,000000 0,000000
721 1619213719 116894,800000 -1,000000 -101,000000 0,000000 0,000000
721 1619213720 116894,800000 -1,000000 -101,000000 0,000000 0,000000
721 1619213721 116894,800000 -1,000000 -101,000000 0,000000 0,000000
