719 1619213662 0,800000 -1,000000 -101,000000 0,000000 0,000000
719 1619213663 0,800000 -1,000000 -101,000000 0,000000 0,000000
719 1619213664 0,800000 -1,000000 -101,000000 0,000000 0,000000
719 1619213665 0,800000 -1,000000 -101,000000 0,000000 0,000000
719 1619213666 0,800000 -1,000000 -101,000000 0,000000 0,000000
719 1619213667 1,000000 -1,000000 -101,000000 0,000000 0,000000
719 1619213668 1,000000 -1,000000 -101,000000 0,000000 0,000000
719 1619213669 1,000000 -1,000000 -101,000000 0,000000 0,000000
719 1619213670 1,000000 -1,000000 -101,000000 0,000000 0,000000
719 1619213671 1,000000 -1,000000 -101,000000 0,000000 0,000000
719 1619213672 0,800000 -1,000000 -101,000000 0,000000 0,000000
719 1619213673 0,800000 -1,000000 -101,000000 0,000000 0,000000
732 1619213667 0,800000 -1,000000 -101,000000 0,000000 0,000000
732 1619213668 0,800000 -1,000000 -101,000000 0,000000 0,000000
732 1619213669 0,800000 -1,000000 -101,000000 0,000000 0,000000
732 1619213670 0,800000 -1,000000 -101,000000 0,000000 0,000000
732 1619213671 0,800000 -1,000000 -101,000000 0,000000 0,000000
719 1619213674 0,800000 -1,000000 -101,000000 0,000000 0,000000
719 1619213675 0,800000 -1,000000 -101,000000 0,000000 0,000000
719 1619213676 0,800000 -1,000000 -101,000000 0,000000 0,000000
719 1619213677 1,400000 -1,000000 -101,000000 0,000000 0,000000
719 1619213678 1,400000 -1,000000 -101,000000 0,000000 0,000000
732 1619213677 1,600000 -1,000000 -101,000000 0,000000 0,000000
732 1619213678 1,600000 -1,000000 -101,000000 0,000000 0,000000
719 1619213679 1,400000 -1,000000 -101,000000 0,000000 0,000000
719 1619213680 1,400000 -1,000000 -101,000000 0,000000 0,000000
719 1619213681 1,400000 -1,000000 -101,000000 0,000000 0,000000
719 1619213682 1,600000 -1,000000 -101,000000 0,000000 0,000000
719 1619213683 1,600000 -1,000000 -101,000000 0,000000 0,000000
719 1619213684 1,600000 -1,000000 -101,000000 0,000000 0,000000
719 1619213685 1,600000 -1,000000 -101,000000 0,000000 0,000000
719 1619213686 1,600000 -1,000000 -101,000000 0,000000 0,000000
719 1619213687 1,200000 -1,000000 -101,000000 0,000000 0,000000
719 1619213688 1,200000 -1,000000 -101,000000 0,000000 0,000000
732 1619213679 1,600000 -1,000000 -101,000000 0,000000 0,000000
