729 1619213662 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213663 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213664 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213665 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213666 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213672 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213673 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213674 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213675 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213676 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213682 0,600000 -1,000000 -101,000000 0,000000 0,000000
729 1619213683 0,600000 -1,000000 -101,000000 0,000000 0,000000
729 1619213684 0,600000 -1,000000 -101,000000 0,000000 0,000000
729 1619213685 0,600000 -1,000000 -101,000000 0,000000 0,000000
729 1619213686 0,600000 -1,000000 -101,000000 0,000000 0,000000
729 1619213692 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213693 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213694 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213695 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213696 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213697 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213698 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213699 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213700 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213701 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213702 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213703 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213704 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213705 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213706 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213727 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213728 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213729 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213730 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213731 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213767 0,400000 -1,000000 -101,000000 0,000000 0,000000
729 1619213768 0,400000 -1,000000 -101,000000 0,000000 0,000000
729 1619213769 0,400000 -1,000000 -101,000000 0,000000 0,000000
729 1619213770 0,400000 -1,000000 -101,000000 0,000000 0,000000
729 1619213771 0,400000 -1,000000 -101,000000 0,000000 0,000000
729 1619213772 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213773 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213774 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213775 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213776 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213777 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213778 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213779 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213780 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213781 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213782 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213783 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213784 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213785 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213786 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213797 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213798 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213799 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213800 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213801 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213837 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213838 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213839 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213840 0,200000 -1,000000 -101,000000 0,000000 0,000000
729 1619213841 0,200000 -1,000000 -101,000000 0,000000 0,000000
