723 1619213662 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213663 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213664 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213665 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213666 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213667 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213668 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213669 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213670 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213671 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213672 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213673 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213674 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213675 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213676 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213677 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213678 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213679 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213680 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213681 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213682 3,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213683 3,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213684 3,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213685 3,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213686 3,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213687 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213688 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213689 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213690 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213691 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213692 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213693 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213694 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213695 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213696 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213697 3,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213698 3,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213699 3,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213700 3,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213701 3,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213702 1,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213703 1,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213704 1,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213705 1,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213706 1,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213707 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213708 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213709 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213710 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213711 2,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213712 2,400000 -1,000000 -101,000000 0,000000 0,000000
723 1619213713 2,400000 -1,000000 -101,000000 0,000000 0,000000
723 1619213714 2,400000 -1,000000 -101,000000 0,000000 0,000000
723 1619213715 2,400000 -1,000000 -101,000000 0,000000 0,000000
723 1619213716 2,400000 -1,000000 -101,000000 0,000000 0,000000
723 1619213717 3,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213718 3,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213719 3,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213720 3,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213721 3,800000 -1,000000 -101,000000 0,000000 0,000000
723 1619213722 2,200000 -1,000000 -101,000000 0,000000 0,000000
723 1619213723 2,200000 -1,000000 -101,000000 0,000000 0,000000
723 1619213724 2,200000 -1,000000 -101,000000 0,000000 0,000000
723 1619213725 2,200000 -1,000000 -101,000000 0,000000 0,000000
723 1619213726 2,200000 -1,000000 -101,000000 0,000000 0,000000
723 1619213732 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213733 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213734 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213735 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213736 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213737 4,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213738 4,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213739 4,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213740 4,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213741 4,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213742 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213743 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213744 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213745 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213746 1,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213747 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213748 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213749 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213750 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213751 3,000000 -1,000000 -101,000000 0,000000 0,000000
723 1619213752 3,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213753 3,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213754 3,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213755 3,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213756 3,600000 -1,000000 -101,000000 0,000000 0,000000
723 1619213757 4,200000 -1,000000 -101,000000 0,000000 0,000000
723 1619213758 4,200000 -1,000000 -101,000000 0,000000 0,000000
723 1619213759 4,200000 -1,000000 -101,000000 0,000000 0,000000
723 1619213760 4,200000 -1,000000 -101,000000 0,000000 0,000000
723 1619213761 4,200000 -1,000000 -101,000000 0,000000 0,000000
723 1619213762 4,000000 -1,000000 -101,000000 0,000000 0,000000
