986 1619224125 0,800000 -1,000000 -101,000000 0,000000 0,000000
986 1619224126 0,800000 -1,000000 -101,000000 0,000000 0,000000
986 1619224127 0,800000 -1,000000 -101,000000 0,000000 0,000000
986 1619224128 0,800000 -1,000000 -101,000000 0,000000 0,000000
986 1619224129 0,800000 -1,000000 -101,000000 0,000000 0,000000
986 1619224130 1,000000 -1,000000 -101,000000 0,000000 0,000000
986 1619224131 1,000000 -1,000000 -101,000000 0,000000 0,000000
986 1619224132 1,000000 -1,000000 -101,000000 0,000000 0,000000
999 1619224130 0,800000 -1,000000 -101,000000 0,000000 0,000000
999 1619224131 0,800000 -1,000000 -101,000000 0,000000 0,000000
999 1619224132 0,800000 -1,000000 -101,000000 0,000000 0,000000
986 1619224133 1,000000 -1,000000 -101,000000 0,000000 0,000000
986 1619224134 1,000000 -1,000000 -101,000000 0,000000 0,000000
986 1619224140 0,200000 -1,000000 -101,000000 0,000000 0,000000
986 1619224141 0,200000 -1,000000 -101,000000 0,000000 0,000000
986 1619224142 0,200000 -1,000000 -101,000000 0,000000 0,000000
999 1619224133 0,800000 -1,000000 -101,000000 0,000000 0,000000
999 1619224134 0,800000 -1,000000 -101,000000 0,000000 0,000000
999 1619224140 0,600000 -1,000000 -101,000000 0,000000 0,000000
999 1619224141 0,600000 -1,000000 -101,000000 0,000000 0,000000
999 1619224142 0,600000 -1,000000 -101,000000 0,000000 0,000000
986 1619224143 0,200000 -1,000000 -101,000000 0,000000 0,000000
986 1619224144 0,200000 -1,000000 -101,000000 0,000000 0,000000
986 1619224155 0,800000 -1,000000 -101,000000 0,000000 0,000000
986 1619224156 0,800000 -1,000000 -101,000000 0,000000 0,000000
986 1619224157 0,800000 -1,000000 -101,000000 0,000000 0,000000
986 1619224158 0,800000 -1,000000 -101,000000 0,000000 0,000000
986 1619224159 0,800000 -1,000000 -101,000000 0,000000 0,000000
986 1619224160 1,400000 -1,000000 -101,000000 0,000000 0,000000
986 1619224161 1,400000 -1,000000 -101,000000 0,000000 0,000000
986 1619224162 1,400000 -1,000000 -101,000000 0,000000 0,000000
999 1619224143 0,600000 -1,000000 -101,000000 0,000000 0,000000
999 1619224144 0,600000 -1,000000 -101,000000 0,000000 0,000000
999 1619224160 1,200000 -1,000000 -101,000000 0,000000 0,000000
999 1619224161 1,200000 -1,000000 -101,000000 0,000000 0,000000
999 1619224162 1,200000 -1,000000 -101,000000 0,000000 0,000000
986 1619224163 1,400000 -1,000000 -101,000000 0,000000 0,000000
986 1619224164 1,400000 -1,000000 -101,000000 0,000000 0,000000
999 1619224163 1,200000 -1,000000 -101,000000 0,000000 0,000000
999 1619224164 1,200000 -1,000000 -101,000000 0,000000 0,000000
986 1619224170 0,800000 -1,000000 -101,000000 0,000000 0,000000
986 1619224171 0,800000 -1,000000 -101,000000 0,000000 0,000000
