988 1619224125 2495,400000 -1,000000 -101,000000 0,000000 0,000000
988 1619224126 2495,400000 -1,000000 -101,000000 0,000000 0,000000
988 1619224127 2495,400000 -1,000000 -101,000000 0,000000 0,000000
988 1619224128 2495,400000 -1,000000 -101,000000 0,000000 0,000000
988 1619224129 2495,400000 -1,000000 -101,000000 0,000000 0,000000
988 1619224130 3611,000000 -1,000000 -101,000000 0,000000 0,000000
988 1619224131 3611,000000 -1,000000 -101,000000 0,000000 0,000000
988 1619224132 3611,000000 -1,000000 -101,000000 0,000000 0,000000
988 1619224133 3611,000000 -1,000000 -101,000000 0,000000 0,000000
988 1619224134 3611,000000 -1,000000 -101,000000 0,000000 0,000000
988 1619224140 1198,200000 -1,000000 -101,000000 0,000000 0,000000
988 1619224141 1198,200000 -1,000000 -101,000000 0,000000 0,000000
988 1619224142 1198,200000 -1,000000 -101,000000 0,000000 0,000000
988 1619224143 1198,200000 -1,000000 -101,000000 0,000000 0,000000
988 1619224144 1198,200000 -1,000000 -101,000000 0,000000 0,000000
988 1619224155 2495,400000 -1,000000 -101,000000 0,000000 0,000000
988 1619224156 2495,400000 -1,000000 -101,000000 0,000000 0,000000
988 1619224157 2495,400000 -1,000000 -101,000000 0,000000 0,000000
988 1619224158 2495,400000 -1,000000 -101,000000 0,000000 0,000000
988 1619224159 2495,400000 -1,000000 -101,000000 0,000000 0,000000
988 1619224160 3611,000000 -1,000000 -101,000000 0,000000 0,000000
988 1619224161 3611,000000 -1,000000 -101,000000 0,000000 0,000000
988 1619224162 3611,000000 -1,000000 -101,000000 0,000000 0,000000
988 1619224163 3611,000000 -1,000000 -101,000000 0,000000 0,000000
988 1619224164 3611,000000 -1,000000 -101,000000 0,000000 0,000000
988 1619224165 1355,200000 -1,000000 -101,000000 0,000000 0,000000
988 1619224166 1355,200000 -1,000000 -101,000000 0,000000 0,000000
988 1619224167 1355,200000 -1,000000 -101,000000 0,000000 0,000000
988 1619224168 1355,200000 -1,000000 -101,000000 0,000000 0,000000
988 1619224169 1355,200000 -1,000000 -101,000000 0,000000 0,000000
988 1619224170 53321,000000 -1,000000 -101,000000 0,000000 0,000000
