973 1619224120 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224121 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224122 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224123 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224124 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224125 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224126 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224127 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224128 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224129 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224135 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224136 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224137 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224138 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224139 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224150 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224151 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224152 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224153 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224154 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224155 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224156 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224157 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224158 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224159 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224160 0,800000 -1,000000 -101,000000 0,000000 0,000000
973 1619224161 0,800000 -1,000000 -101,000000 0,000000 0,000000
973 1619224162 0,800000 -1,000000 -101,000000 0,000000 0,000000
973 1619224163 0,800000 -1,000000 -101,000000 0,000000 0,000000
973 1619224164 0,800000 -1,000000 -101,000000 0,000000 0,000000
973 1619224165 0,600000 -1,000000 -101,000000 0,000000 0,000000
973 1619224166 0,600000 -1,000000 -101,000000 0,000000 0,000000
973 1619224167 0,600000 -1,000000 -101,000000 0,000000 0,000000
973 1619224168 0,600000 -1,000000 -101,000000 0,000000 0,000000
973 1619224169 0,600000 -1,000000 -101,000000 0,000000 0,000000
973 1619224170 0,600000 -1,000000 -101,000000 0,000000 0,000000
973 1619224171 0,600000 -1,000000 -101,000000 0,000000 0,000000
973 1619224172 0,600000 -1,000000 -101,000000 0,000000 0,000000
973 1619224173 0,600000 -1,000000 -101,000000 0,000000 0,000000
973 1619224174 0,600000 -1,000000 -101,000000 0,000000 0,000000
973 1619224180 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224181 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224182 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224183 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224184 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224185 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224186 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224187 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224188 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224189 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224195 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224196 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224197 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224198 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224199 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224210 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224211 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224212 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224213 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224214 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224215 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224216 0,400000 -1,000000 -101,000000 0,000000 0,000000
973 1619224217 0,400000 -1,000000 -101,000000 0,000000 0,000000
