996 1619224125 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224126 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224127 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224128 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224129 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224135 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224136 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224137 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224138 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224139 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224155 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224156 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224157 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224158 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224159 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224160 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224161 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224162 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224163 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224164 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224165 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224166 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224167 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224168 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224169 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224225 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224226 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224227 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224228 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224229 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224245 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224246 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224247 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224248 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224249 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224255 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224256 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224257 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224258 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224259 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224295 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224296 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224297 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224298 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224299 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224310 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224311 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224312 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224313 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224314 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224320 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224321 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224322 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224323 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224324 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224345 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224346 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224347 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224348 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224349 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224365 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224366 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224367 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224368 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224369 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224420 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224421 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224422 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224423 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224424 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224425 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224426 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224427 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224428 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224429 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224430 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224431 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224432 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224433 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224434 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224440 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224441 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224442 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224443 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224444 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224445 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224446 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224447 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224448 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224449 0,400000 -1,000000 -101,000000 0,000000 0,000000
996 1619224455 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224456 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224457 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224458 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224459 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224465 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224466 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224467 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224468 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224469 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224475 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224476 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224477 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224478 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224479 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224490 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224491 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224492 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224493 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224494 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224510 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224511 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224512 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224513 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224514 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224520 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224521 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224522 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224523 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224524 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224525 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224526 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224527 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224528 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224529 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224535 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224536 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224537 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224538 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224539 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224540 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224541 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224542 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224543 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224544 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224570 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224571 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224572 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224573 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224574 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224580 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224581 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224582 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224583 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224584 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224590 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224591 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224592 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224593 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224594 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224605 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224606 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224607 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224608 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224609 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224635 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224636 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224637 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224699 0,600000 -1,000000 0,600000 0,600000 0,072000
996 1619224698 0,600000 -1,000000 0,600000 0,600000 0,072000
996 1619224697 0,600000 -1,000000 0,600000 0,600000 0,072000
996 1619224696 0,600000 -1,000000 0,600000 0,600000 0,072000
996 1619224695 0,600000 -1,000000 0,600000 0,600000 0,072000
996 1619224694 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224693 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224692 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224691 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224690 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224689 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224688 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224687 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224686 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224685 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224679 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224678 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224677 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224676 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224675 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224654 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224653 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224652 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224651 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224650 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224644 0,600000 -1,000000 0,600000 0,600000 0,072000
996 1619224643 0,600000 -1,000000 0,600000 0,600000 0,072000
996 1619224642 0,600000 -1,000000 0,600000 0,600000 0,072000
996 1619224641 0,600000 -1,000000 0,600000 0,600000 0,072000
996 1619224640 0,600000 -1,000000 0,600000 0,600000 0,072000
996 1619224639 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224638 0,200000 -1,000000 0,200000 0,200000 0,008000
996 1619224638 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224639 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224640 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224641 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224642 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224643 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224644 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224650 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224651 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224652 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224653 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224654 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224675 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224676 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224677 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224678 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224679 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224685 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224686 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224687 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224688 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224689 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224690 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224691 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224692 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224693 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224694 0,200000 -1,000000 -101,000000 0,000000 0,000000
996 1619224695 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224696 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224697 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224698 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224699 0,600000 -1,000000 -101,000000 0,000000 0,000000
996 1619224735 0,200000 -1,000000 -101,000000 0,000000 0,000000
