offline_datapoint_3 1619224150 15,480
offline_datapoint_15 1619224150 10,304
offline_datapoint_4 1619224150 4192,563
offline_datapoint_9 1619224152 0,000
offline_datapoint_21 1619224150 5510,150
offline_datapoint_7 1619224150 1142,576
offline_datapoint_19 1619224150 14,471
offline_datapoint_8 1619224150 13,026
offline_datapoint_1 1619224150 90,221
offline_datapoint_20 1619224150 2,338
offline_datapoint_13 1619224150 9347,282
offline_datapoint_25 1619224150 0,145
offline_datapoint_2 1619224155 680542,000
offline_datapoint_26 1619224155 2918,000
offline_datapoint_17 1619224155 570499072,000
offline_datapoint_5 1619224155 354414592,000
offline_datapoint_24 1619224155 6459691008,000
offline_datapoint_0 1619224155 328663040,000
offline_datapoint_16 1619224155 3656,000
offline_datapoint_10 1619224153 0,000
offline_datapoint_29 1619224153 229,235
offline_datapoint_12 1619224155 328663040,000
offline_datapoint_22 1619224153 0,000
offline_datapoint_11 1619224155 4468363264,000
offline_datapoint_28 1619224155 5767217152,000
offline_datapoint_27 1619224153 0,260
offline_datapoint_3 1619224153 8,488
offline_datapoint_15 1619224153 2,730
offline_datapoint_4 1619224153 3299,448
offline_datapoint_9 1619224155 0,000
offline_datapoint_21 1619224153 4662,878
offline_datapoint_7 1619224153 567,930
offline_datapoint_19 1619224153 4,480
offline_datapoint_8 1619224153 4,991
offline_datapoint_1 1619224153 95,919
offline_datapoint_20 1619224153 0,333
offline_datapoint_13 1619224153 4369,067
offline_datapoint_25 1619224153 0,045
offline_datapoint_2 1619224158 680542,000
offline_datapoint_26 1619224158 2918,000
offline_datapoint_17 1619224158 570515456,000
offline_datapoint_5 1619224158 354414592,000
offline_datapoint_24 1619224158 6459555840,000
offline_datapoint_0 1619224158 328925184,000
offline_datapoint_16 1619224158 3655,000
offline_datapoint_10 1619224156 0,000
offline_datapoint_29 1619224156 361,931
offline_datapoint_12 1619224158 328925184,000
offline_datapoint_22 1619224156 0,000
offline_datapoint_11 1619224158 4468789248,000
offline_datapoint_28 1619224158 5769756672,000
offline_datapoint_27 1619224156 0,130
offline_datapoint_3 1619224156 6,928
offline_datapoint_15 1619224156 3,775
offline_datapoint_4 1619224156 3295,041
offline_datapoint_9 1619224158 1,000
offline_datapoint_21 1619224156 4706,107
offline_datapoint_7 1619224156 440,583
offline_datapoint_19 1619224156 1,384
offline_datapoint_8 1619224156 3,666
offline_datapoint_1 1619224156 93,675
offline_datapoint_20 1619224156 0,000
offline_datapoint_13 1619224156 18990,545
offline_datapoint_25 1619224156 0,014
offline_datapoint_2 1619224161 680542,000
offline_datapoint_26 1619224161 2924,000
offline_datapoint_17 1619224161 570535936,000
offline_datapoint_5 1619224161 354590720,000
offline_datapoint_24 1619224161 6462500864,000
offline_datapoint_0 1619224161 329506816,000
offline_datapoint_16 1619224161 3655,000
offline_datapoint_10 1619224159 0,000
offline_datapoint_29 1619224159 8218,558
offline_datapoint_12 1619224161 329506816,000
offline_datapoint_22 1619224159 0,000
offline_datapoint_11 1619224161 4470816768,000
offline_datapoint_28 1619224161 5776494592,000
offline_datapoint_27 1619224159 0,000
offline_datapoint_3 1619224159 11,966
offline_datapoint_15 1619224159 5,608
offline_datapoint_4 1619224159 4195,091
offline_datapoint_9 1619224161 0,000
offline_datapoint_21 1619224159 5891,959
offline_datapoint_7 1619224159 1495,528
offline_datapoint_19 1619224159 0,172
offline_datapoint_8 1619224159 2,671
offline_datapoint_1 1619224159 99,837
offline_datapoint_20 1619224159 0,668
offline_datapoint_13 1619224159 20992,000
offline_datapoint_25 1619224159 0,002
offline_datapoint_2 1619224164 680542,000
offline_datapoint_26 1619224164 2917,000
offline_datapoint_17 1619224164 570535936,000
offline_datapoint_5 1619224164 354590720,000
offline_datapoint_24 1619224164 6460502016,000
offline_datapoint_0 1619224164 328822784,000
offline_datapoint_16 1619224164 3650,000
offline_datapoint_10 1619224162 0,000
offline_datapoint_29 1619224162 285,578
offline_datapoint_12 1619224164 328822784,000
offline_datapoint_22 1619224162 0,000
offline_datapoint_11 1619224164 4468469760,000
offline_datapoint_28 1619224164 5766311936,000
offline_datapoint_27 1619224162 0,260
offline_datapoint_3 1619224162 4,821
offline_datapoint_15 1619224162 1,690
offline_datapoint_4 1619224162 3247,871
offline_datapoint_9 1619224164 0,000
offline_datapoint_21 1619224162 4579,239
offline_datapoint_7 1619224162 509,914
offline_datapoint_19 1619224162 0,258
offline_datapoint_8 1619224162 4,993
offline_datapoint_1 1619224162 97,477
offline_datapoint_20 1619224162 1,331
offline_datapoint_13 1619224162 9011,200
offline_datapoint_25 1619224162 0,003
offline_datapoint_2 1619224167 680542,000
offline_datapoint_26 1619224167 2901,000
offline_datapoint_17 1619224167 570535936,000
offline_datapoint_5 1619224167 354590720,000
offline_datapoint_24 1619224167 6459817984,000
offline_datapoint_0 1619224167 328859648,000
offline_datapoint_16 1619224167 3648,000
offline_datapoint_10 1619224165 0,000
offline_datapoint_29 1619224165 177,490
offline_datapoint_12 1619224167 328859648,000
offline_datapoint_22 1619224165 0,000
offline_datapoint_11 1619224167 4468350976,000
offline_datapoint_28 1619224167 5767315456,000
offline_datapoint_27 1619224165 0,130
offline_datapoint_3 1619224165 4,748
offline_datapoint_15 1619224165 2,606
offline_datapoint_4 1619224165 3407,014
offline_datapoint_9 1619224167 0,000
offline_datapoint_21 1619224165 4974,401
offline_datapoint_7 1619224165 347,641
offline_datapoint_19 1619224165 3,510
offline_datapoint_8 1619224165 4,671
offline_datapoint_1 1619224165 92,182
offline_datapoint_20 1619224165 0,000
offline_datapoint_13 1619224165 26038,857
offline_datapoint_25 1619224165 0,035
offline_datapoint_2 1619224170 680542,000
offline_datapoint_26 1619224170 2898,000
offline_datapoint_17 1619224170 570540032,000
offline_datapoint_5 1619224170 354590720,000
offline_datapoint_24 1619224170 6460628992,000
offline_datapoint_0 1619224170 329080832,000
offline_datapoint_16 1619224170 3650,000
offline_datapoint_10 1619224168 13,321
offline_datapoint_29 1619224168 6019,521
offline_datapoint_12 1619224170 329080832,000
offline_datapoint_22 1619224168 1,665
offline_datapoint_11 1619224170 4468703232,000
offline_datapoint_28 1619224170 5767827456,000
offline_datapoint_27 1619224168 0,000
offline_datapoint_3 1619224168 12,694
offline_datapoint_15 1619224168 5,595
offline_datapoint_4 1619224168 4110,592
offline_datapoint_9 1619224170 0,000
offline_datapoint_21 1619224168 5279,861
offline_datapoint_7 1619224168 10190,391
offline_datapoint_19 1619224168 1,476
offline_datapoint_8 1619224168 27,642
offline_datapoint_1 1619224168 92,121
offline_datapoint_20 1619224168 6,328
offline_datapoint_13 1619224168 18357,976
offline_datapoint_25 1619224168 0,015
offline_datapoint_2 1619224173 680542,000
offline_datapoint_26 1619224173 2898,000
offline_datapoint_17 1619224173 570540032,000
offline_datapoint_5 1619224173 354594816,000
offline_datapoint_24 1619224173 6460391424,000
offline_datapoint_0 1619224173 329170944,000
offline_datapoint_16 1619224173 3647,000
offline_datapoint_10 1619224171 0,000
offline_datapoint_29 1619224171 284,982
offline_datapoint_12 1619224173 329170944,000
offline_datapoint_22 1619224171 0,000
offline_datapoint_11 1619224173 4468736000,000
offline_datapoint_28 1619224173 5767749632,000
offline_datapoint_27 1619224171 0,000
offline_datapoint_3 1619224171 3,403
offline_datapoint_15 1619224171 1,823
offline_datapoint_4 1619224171 3383,121
offline_datapoint_9 1619224173 0,000
offline_datapoint_21 1619224171 4939,691
offline_datapoint_7 1619224171 527,967
offline_datapoint_19 1619224171 0,542
offline_datapoint_8 1619224171 7,999
offline_datapoint_1 1619224171 92,475
offline_datapoint_20 1619224171 1,333
offline_datapoint_13 1619224171 14677,333
offline_datapoint_25 1619224171 0,005
offline_datapoint_2 1619224176 680542,000
offline_datapoint_26 1619224176 2898,000
offline_datapoint_17 1619224176 570540032,000
offline_datapoint_5 1619224176 354594816,000
offline_datapoint_24 1619224176 6460256256,000
offline_datapoint_0 1619224176 329170944,000
offline_datapoint_16 1619224176 3648,000
offline_datapoint_10 1619224174 0,000
offline_datapoint_29 1619224174 131,839
offline_datapoint_12 1619224176 329170944,000
offline_datapoint_22 1619224174 0,000
offline_datapoint_11 1619224176 4468838400,000
offline_datapoint_28 1619224176 5764841472,000
offline_datapoint_27 1619224174 0,261
offline_datapoint_3 1619224174 5,349
offline_datapoint_15 1619224174 2,607
offline_datapoint_4 1619224174 3280,943
offline_datapoint_9 1619224176 0,000
offline_datapoint_21 1619224174 4727,162
offline_datapoint_7 1619224174 305,732
offline_datapoint_19 1619224174 0,036
offline_datapoint_8 1619224174 0,668
offline_datapoint_1 1619224174 99,960
offline_datapoint_20 1619224174 0,000
offline_datapoint_13 1619224174 4096,000
offline_datapoint_25 1619224174 0,000
offline_datapoint_2 1619224179 680542,000
offline_datapoint_26 1619224179 2900,000
offline_datapoint_17 1619224179 570540032,000
offline_datapoint_5 1619224179 354594816,000
offline_datapoint_24 1619224179 6460137472,000
offline_datapoint_0 1619224179 329236480,000
offline_datapoint_16 1619224179 3648,000
offline_datapoint_10 1619224177 0,000
offline_datapoint_29 1619224177 64,591
offline_datapoint_12 1619224179 329236480,000
offline_datapoint_22 1619224177 0,000
offline_datapoint_11 1619224179 4468961280,000
offline_datapoint_28 1619224179 5764882432,000
offline_datapoint_27 1619224177 0,390
offline_datapoint_3 1619224177 4,535
offline_datapoint_15 1619224177 1,951
offline_datapoint_4 1619224177 3190,946
offline_datapoint_9 1619224179 0,000
offline_datapoint_21 1619224177 4557,686
offline_datapoint_7 1619224177 379,890
offline_datapoint_19 1619224177 0,024
offline_datapoint_8 1619224177 0,333
offline_datapoint_1 1619224177 99,975
offline_datapoint_20 1619224177 0,000
offline_datapoint_13 1619224177 4096,000
offline_datapoint_25 1619224177 0,000
offline_datapoint_2 1619224182 680542,000
offline_datapoint_26 1619224182 2893,000
offline_datapoint_17 1619224182 570540032,000
offline_datapoint_5 1619224182 354594816,000
offline_datapoint_24 1619224182 6460350464,000
offline_datapoint_0 1619224182 330039296,000
offline_datapoint_16 1619224182 3648,000
offline_datapoint_10 1619224180 0,667
offline_datapoint_29 1619224180 2185,786
offline_datapoint_12 1619224182 330039296,000
offline_datapoint_22 1619224180 0,667
offline_datapoint_11 1619224182 4469350400,000
offline_datapoint_28 1619224182 5765611520,000
offline_datapoint_27 1619224180 0,130
offline_datapoint_3 1619224180 7,594
offline_datapoint_15 1619224180 3,258
offline_datapoint_4 1619224180 3395,292
offline_datapoint_9 1619224182 0,000
offline_datapoint_21 1619224180 4765,620
offline_datapoint_7 1619224180 910,216
offline_datapoint_19 1619224180 0,056
offline_datapoint_8 1619224180 1,001
offline_datapoint_1 1619224180 99,946
offline_datapoint_20 1619224180 0,000
offline_datapoint_13 1619224180 4096,000
offline_datapoint_25 1619224180 0,001
offline_datapoint_2 1619224185 680542,000
offline_datapoint_26 1619224185 2882,000
offline_datapoint_17 1619224185 570540032,000
offline_datapoint_5 1619224185 354594816,000
offline_datapoint_24 1619224185 6459777024,000
offline_datapoint_0 1619224185 330006528,000
offline_datapoint_16 1619224185 3647,000
offline_datapoint_10 1619224183 0,000
offline_datapoint_29 1619224183 122,382
offline_datapoint_12 1619224185 330006528,000
offline_datapoint_22 1619224183 0,000
offline_datapoint_11 1619224185 4468502528,000
offline_datapoint_28 1619224185 5765951488,000
offline_datapoint_27 1619224183 0,000
offline_datapoint_3 1619224183 3,597
offline_datapoint_15 1619224183 1,433
offline_datapoint_4 1619224183 3106,228
offline_datapoint_9 1619224185 0,000
offline_datapoint_21 1619224183 4384,733
offline_datapoint_7 1619224183 308,122
offline_datapoint_19 1619224183 0,100
offline_datapoint_8 1619224183 1,667
offline_datapoint_1 1619224183 96,037
offline_datapoint_20 1619224183 0,000
offline_datapoint_13 1619224183 60620,800
offline_datapoint_25 1619224183 0,001
offline_datapoint_2 1619224188 680542,000
offline_datapoint_26 1619224188 2887,000
offline_datapoint_17 1619224188 570540032,000
offline_datapoint_5 1619224188 354598912,000
offline_datapoint_24 1619224188 6460317696,000
offline_datapoint_0 1619224188 330153984,000
offline_datapoint_16 1619224188 3649,000
offline_datapoint_10 1619224186 0,000
offline_datapoint_29 1619224186 4416,461
offline_datapoint_12 1619224188 330153984,000
offline_datapoint_22 1619224186 0,000
offline_datapoint_11 1619224188 4471881728,000
offline_datapoint_28 1619224188 5779218432,000
offline_datapoint_27 1619224186 0,260
offline_datapoint_3 1619224186 8,918
offline_datapoint_15 1619224186 4,944
offline_datapoint_4 1619224186 3990,405
offline_datapoint_9 1619224188 0,000
offline_datapoint_21 1619224186 5256,582
offline_datapoint_7 1619224186 723,863
offline_datapoint_19 1619224186 1,059
offline_datapoint_8 1619224186 25,983
offline_datapoint_1 1619224186 94,603
offline_datapoint_20 1619224186 3,664
offline_datapoint_13 1619224186 7929,436
offline_datapoint_25 1619224186 0,011
offline_datapoint_2 1619224191 680542,000
offline_datapoint_26 1619224191 2879,000
offline_datapoint_17 1619224191 570339328,000
offline_datapoint_5 1619224191 354635776,000
offline_datapoint_24 1619224191 6459027456,000
offline_datapoint_0 1619224191 329957376,000
offline_datapoint_16 1619224191 3657,000
offline_datapoint_10 1619224189 0,333
offline_datapoint_29 1619224189 747,733
offline_datapoint_12 1619224191 329957376,000
offline_datapoint_22 1619224189 0,333
offline_datapoint_11 1619224191 4468387840,000
offline_datapoint_28 1619224191 5765881856,000
offline_datapoint_27 1619224189 0,130
offline_datapoint_3 1619224189 5,796
offline_datapoint_15 1619224189 3,643
offline_datapoint_4 1619224189 3555,478
offline_datapoint_9 1619224191 0,000
offline_datapoint_21 1619224189 5093,243
offline_datapoint_7 1619224189 681,453
offline_datapoint_19 1619224189 0,324
offline_datapoint_8 1619224189 6,328
offline_datapoint_1 1619224189 95,300
offline_datapoint_20 1619224189 0,666
offline_datapoint_13 1619224189 19833,263
offline_datapoint_25 1619224189 0,003
offline_datapoint_2 1619224194 680542,000
offline_datapoint_26 1619224194 2869,000
offline_datapoint_17 1619224194 570339328,000
offline_datapoint_5 1619224194 354635776,000
offline_datapoint_24 1619224194 6458679296,000
offline_datapoint_0 1619224194 329863168,000
offline_datapoint_16 1619224194 3648,000
offline_datapoint_10 1619224192 0,000
offline_datapoint_29 1619224192 252,332
offline_datapoint_12 1619224194 329863168,000
offline_datapoint_22 1619224192 0,000
offline_datapoint_11 1619224194 4467765248,000
offline_datapoint_28 1619224194 5765705728,000
offline_datapoint_27 1619224192 0,130
offline_datapoint_3 1619224192 6,141
offline_datapoint_15 1619224192 2,864
offline_datapoint_4 1619224192 3318,321
offline_datapoint_9 1619224194 0,000
offline_datapoint_21 1619224192 4717,982
offline_datapoint_7 1619224192 513,998
offline_datapoint_19 1619224192 0,151
offline_datapoint_8 1619224192 2,333
offline_datapoint_1 1619224192 97,760
offline_datapoint_20 1619224192 0,333
offline_datapoint_13 1619224192 9362,286
offline_datapoint_25 1619224192 0,002
offline_datapoint_2 1619224197 680542,000
offline_datapoint_26 1619224197 2871,000
offline_datapoint_17 1619224197 570339328,000
offline_datapoint_5 1619224197 354717696,000
offline_datapoint_24 1619224197 6458445824,000
offline_datapoint_0 1619224197 330002432,000
offline_datapoint_16 1619224197 3648,000
offline_datapoint_10 1619224195 0,333
offline_datapoint_29 1619224195 155,679
offline_datapoint_12 1619224197 330002432,000
offline_datapoint_22 1619224195 0,333
offline_datapoint_11 1619224197 4468285440,000
offline_datapoint_28 1619224197 5757280256,000
offline_datapoint_27 1619224195 0,130
offline_datapoint_3 1619224195 12,082
offline_datapoint_15 1619224195 6,643
offline_datapoint_4 1619224195 3581,956
offline_datapoint_9 1619224197 0,000
offline_datapoint_21 1619224195 4836,391
offline_datapoint_7 1619224195 337,361
offline_datapoint_19 1619224195 3,677
offline_datapoint_8 1619224195 4,667
offline_datapoint_1 1619224195 95,186
offline_datapoint_20 1619224195 0,333
offline_datapoint_13 1619224195 28379,429
offline_datapoint_25 1619224195 0,037
offline_datapoint_2 1619224200 680542,000
offline_datapoint_26 1619224200 2872,000
offline_datapoint_17 1619224200 570376192,000
offline_datapoint_5 1619224200 354717696,000
offline_datapoint_24 1619224200 6458499072,000
offline_datapoint_0 1619224200 330219520,000
offline_datapoint_16 1619224200 3648,000
offline_datapoint_10 1619224198 2,670
offline_datapoint_29 1619224198 2035,129
offline_datapoint_12 1619224200 330219520,000
offline_datapoint_22 1619224198 0,334
offline_datapoint_11 1619224200 4469846016,000
offline_datapoint_28 1619224200 5758746624,000
offline_datapoint_27 1619224198 0,000
offline_datapoint_3 1619224198 6,660
offline_datapoint_15 1619224198 2,998
offline_datapoint_4 1619224198 3468,098
offline_datapoint_9 1619224200 0,000
offline_datapoint_21 1619224198 4893,389
offline_datapoint_7 1619224198 576,792
offline_datapoint_19 1619224198 0,616
offline_datapoint_8 1619224198 6,342
offline_datapoint_1 1619224198 95,473
offline_datapoint_20 1619224198 0,668
offline_datapoint_13 1619224198 10778,947
offline_datapoint_25 1619224198 0,006
offline_datapoint_2 1619224203 680542,000
